SICRO,TO,07-2019,E9578,14388.0663,1.9184,0.4316,0.0000,1.4388,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9580,1974605.0731,115.1853,34.5556,0.0000,164.5504,180.8100,33.5876,29.7843,
SICRO,TO,07-2019,E9582,471041.1599,32.9729,8.4787,0.0000,32.9729,47.0400,24.4479,21.8212,
SICRO,TO,07-2019,E9583,48069.1335,4.3262,0.8652,0.0000,2.8841,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9584,347818.9682,24.3473,6.2607,0.0000,24.3473,29.6800,24.4479,21.8212,
SICRO,TO,07-2019,E9585,1211.3151,0.9085,0.1211,0.0000,0.9085,3.0002,18.8326,16.9190,
SICRO,TO,07-2019,E9586,3146.1425,0.2832,0.0566,0.0000,0.2202,5.3482,0.0000,0.0000,
SICRO,TO,07-2019,E9588,2915909.0731,145.7955,49.9870,0.0000,187.4513,136.3250,33.5876,29.7843,
SICRO,TO,07-2019,E9589,739143.5731,36.9572,12.6710,0.0000,36.9572,23.5200,24.4479,21.8212,
SICRO,TO,07-2019,E9590,235545.0215,13.4597,4.0379,0.0000,11.7773,0.0000,33.5876,29.7843,
SICRO,TO,07-2019,E9591,11862.3573,0.9490,0.2135,0.0000,0.8304,13.0445,0.0000,0.0000,
SICRO,TO,07-2019,E9593,71912126.1363,561.8135,393.2694,0.0000,1248.4744,420.0000,144.3947,122.9958,
SICRO,TO,07-2019,E9594,85416750.5118,667.3184,467.1229,0.0000,1482.9297,504.0000,163.4865,139.5183,
SICRO,TO,07-2019,E9595,174547272.9551,1363.6506,954.5554,0.0000,3030.3346,882.0000,163.4865,139.5183,
SICRO,TO,07-2019,E9596,225189615.3413,1759.2939,1231.5057,0.0000,3909.5419,1260.0000,274.3592,233.8979,
SICRO,TO,07-2019,E9597,253211711.9311,1978.2165,1384.7515,0.0000,4396.0367,1638.0000,314.7821,268.8269,
SICRO,TO,07-2019,E9598,301828361.2478,2358.0341,1650.6239,0.0000,5240.0757,2016.0000,314.7821,268.8269,
SICRO,TO,07-2019,E9599,87732.7534,5.0133,1.5040,0.0000,4.3866,0.0000,33.5876,29.7843,
SICRO,TO,07-2019,E9601,379815.6633,5.9346,2.1760,0.0000,6.5940,193.8040,28.9143,24.6620,
SICRO,TO,07-2019,E9603,2791477.7800,36.3474,15.7505,0.0000,80.7719,148.9600,112.7498,96.3836,
SICRO,TO,07-2019,E9606,1061855.6633,13.8262,5.9914,0.0000,30.7250,357.1050,112.7498,96.3836,
SICRO,TO,07-2019,E9607,1490472.5731,85.1699,25.5510,0.0000,63.8774,0.0000,33.5876,29.7843,
SICRO,TO,07-2019,E9608,37918.2577,0.5925,0.2172,0.0000,0.6583,44.7240,28.9143,24.6620,
SICRO,TO,07-2019,E9609,441634.9000,3.4503,2.4152,0.0000,7.6673,52.5000,47.8297,40.5715,
SICRO,TO,07-2019,E9611,5012421.3462,286.4241,85.9272,0.0000,214.8181,0.0000,33.5876,29.7843,
SICRO,TO,07-2019,E9612,600000.0000,4.6875,3.2813,0.0000,7.8125,0.0000,38.1836,33.0450,
SICRO,TO,07-2019,E9613,2500552.2112,87.5193,41.2591,0.0000,125.0276,38.5000,33.5876,29.7843,
SICRO,TO,07-2019,E9614,4180.0267,0.3344,0.0752,0.0000,0.2926,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9615,1063274.2441,60.7585,18.2276,0.0000,53.1637,0.0000,24.4479,21.8212,
SICRO,TO,07-2019,E9617,120451.7552,6.8830,2.0649,0.0000,6.0226,0.0000,24.4479,21.8212,
SICRO,TO,07-2019,E9618,16090929.4574,125.7104,87.9973,0.0000,279.3564,47.0400,91.4187,77.9771,
SICRO,TO,07-2019,E9619,19739802.6207,154.2172,107.9520,0.0000,342.7049,78.3300,91.4187,77.9771,
SICRO,TO,07-2019,E9620,1085582.1170,8.4811,5.9368,0.0000,14.1352,0.0000,19.0918,16.5225,
SICRO,TO,07-2019,E9621,206038.5960,16.4831,3.7087,0.0000,16.4831,8.3125,18.8326,16.9190,
SICRO,TO,07-2019,E9622,38773.2757,2.2156,0.6647,0.0000,1.6617,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9623,60723.9025,3.4699,1.0410,0.0000,2.6025,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9624,473847198.5741,3701.9312,2591.3519,0.0000,8226.5139,3444.0000,425.2926,363.3265,
